id,episode,entity_id,entity_type,entity_property_name,entity_property_value,goal_status,
603,1,door11,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
604,1,button21,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
605,1,button30,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
606,1,door9,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
607,1,door8,Door,isOpen,false,SUCCESS. Solved by Receive map sharing,
608,1,button27,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
609,1,button23,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
610,1,button22,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
611,1,button26,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
612,1,button21,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
613,1,button23,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
614,1,button29,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
615,1,button26,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
616,1,door13,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
617,1,door7,Door,isOpen,false,SUCCESS. Solved by Receive map sharing,
618,1,door9,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
619,1,button18,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
620,1,button18,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
621,1,button25,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
622,1,door11,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
623,1,door7,Door,isOpen,false,SUCCESS. Solved by Receive map sharing,
624,1,door10,Door,isOpen,false,SUCCESS. Solved by Receive map sharing,
625,1,button30,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
626,1,button27,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
627,1,button25,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
628,1,door12,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
629,1,door12,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
630,1,button20,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
631,1,door13,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
632,1,button20,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
633,1,button17,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
634,1,button17,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
635,1,button17,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
636,1,button23,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
637,1,button23,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
638,1,button23,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
639,1,button19,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
640,1,button24,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
641,1,button23,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
642,1,button26,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
643,1,button26,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
644,1,button22,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
645,1,button23,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
646,1,button23,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
647,1,door9,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
648,1,button25,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
649,1,button26,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
650,1,button25,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
651,1,door11,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
652,1,button27,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
653,1,button28,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
654,1,button20,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
655,1,button28,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
656,1,button23,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
657,1,button19,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
658,1,door10,Door,isOpen,false,SUCCESS. Solved by Receive map sharing,
659,1,button28,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
660,1,button28,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
661,1,door11,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
662,1,button24,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
663,1,door14,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
664,1,button30,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
665,1,button20,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
666,1,door9,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
667,1,button30,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
668,1,door10,Door,isOpen,false,SUCCESS. Solved by Receive map sharing,
669,1,button30,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
670,1,door13,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
671,1,door10,Door,isOpen,false,SUCCESS. Solved by Receive map sharing,
672,1,door12,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
673,1,door12,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
674,1,button24,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
675,1,door14,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
676,1,door11,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
677,1,button23,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
